task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
working_memory,0,1,R1,Anisotropy only,equal_weight,0.2515941066206182,10.71851028626708,8.594326278753782,329,83
working_memory,0,2,R1,Anisotropy only,FC,0.1685160003819302,13.299255478325943,10.101068328393021,330,82
working_memory,0,2,R1,Anisotropy only,SC,0.2031359119450421,12.176341208668152,9.596286342811371,330,82
working_memory,0,2,R1,Anisotropy only,FP,0.16938589152001737,13.237791924970402,10.064434071029517,330,82
working_memory,0,2,R1,Anisotropy only,fused,0.2203258785519323,12.108116520564531,9.190667007114975,330,82
working_memory,0,2,R1,Anisotropy only,equal_weight,0.2381391855340399,11.860104853334011,9.062665262305279,330,82
working_memory,0,3,R1,Anisotropy only,FC,0.41148067169408975,11.0103425177745,9.358325458676655,330,82
working_memory,0,3,R1,Anisotropy only,SC,0.13368703342062013,11.896707163315615,9.864810877442466,330,82
working_memory,0,3,R1,Anisotropy only,FP,0.4377431809468766,10.297719669166673,8.79350211590495,330,82
working_memory,0,3,R1,Anisotropy only,fused,0.41379124564246383,10.426016693213032,8.961099740064563,330,82
working_memory,0,3,R1,Anisotropy only,equal_weight,0.3697081715527812,10.632949799114705,9.104883268604215,330,82
working_memory,0,4,R1,Anisotropy only,FC,0.29188663649529883,13.756908616324663,11.435498620341678,330,82
working_memory,0,4,R1,Anisotropy only,SC,0.1966043792971892,13.798974767477036,11.040710069044442,330,82
working_memory,0,4,R1,Anisotropy only,FP,0.3393183256371627,12.92529324367363,10.71693423447126,330,82
working_memory,0,4,R1,Anisotropy only,fused,0.3645622629850028,12.748525651697364,10.617458230213966,330,82
working_memory,0,4,R1,Anisotropy only,equal_weight,0.3554881654593863,12.841477969613983,10.637425251421849,330,82
working_memory,1,0,R1,Anisotropy only,FC,0.48838527459024383,10.523026081139273,9.017446374058048,329,83
working_memory,1,0,R1,Anisotropy only,SC,0.26691832496707435,11.031901405780012,9.140436510853709,329,83
working_memory,1,0,R1,Anisotropy only,FP,0.5052481462587384,9.69442170755156,8.14211538428116,329,83
working_memory,1,0,R1,Anisotropy only,fused,0.4475729906814978,10.04623266414209,8.538997172606763,329,83
working_memory,1,0,R1,Anisotropy only,equal_weight,0.4967240595377963,9.781279807127616,8.331339754510704,329,83
working_memory,1,1,R1,Anisotropy only,FC,0.13260232716977488,13.340319199044513,10.494777683755485,329,83
working_memory,1,1,R1,Anisotropy only,SC,-0.003393335705033279,13.012315515617694,10.47765455802252,329,83
working_memory,1,1,R1,Anisotropy only,FP,0.1235334274299673,12.499277178102126,10.125600794299933,329,83
working_memory,1,1,R1,Anisotropy only,fused,0.0941115315124907,12.205825200604622,9.948780304082453,329,83
working_memory,1,1,R1,Anisotropy only,equal_weight,0.0799639114201283,12.238087985404023,9.956157899717299,329,83
working_memory,1,2,R1,Anisotropy only,FC,0.1814001034684659,12.611181733902807,10.417508403277436,330,82
working_memory,1,2,R1,Anisotropy only,SC,0.05647282272038237,12.679914024361944,10.68263963552131,330,82
working_memory,1,2,R1,Anisotropy only,FP,0.254523641263977,11.36537502390263,9.617401945366138,330,82
working_memory,1,2,R1,Anisotropy only,fused,0.1606944003994999,11.679811649163746,9.94221354861483,330,82
working_memory,1,2,R1,Anisotropy only,equal_weight,0.18774521718291237,11.522537415631005,9.830788974996272,330,82
working_memory,1,3,R1,Anisotropy only,FC,0.26801576748319283,12.698931716448344,10.359787936362123,330,82
working_memory,1,3,R1,Anisotropy only,SC,0.12882725845007922,12.657428014429508,10.178328044481805,330,82
working_memory,1,3,R1,Anisotropy only,FP,0.2688767026446821,12.66117187286566,10.316930195869459,330,82
working_memory,1,3,R1,Anisotropy only,fused,0.2737362078145567,12.180754679081112,9.92988983966068,330,82
working_memory,1,3,R1,Anisotropy only,equal_weight,0.2605627539470408,11.901254627373772,9.65306323185613,330,82
working_memory,1,4,R1,Anisotropy only,FC,0.25915044405047016,11.584411086891313,8.701619924197324,330,82
working_memory,1,4,R1,Anisotropy only,SC,0.1880710165876515,11.300480125656815,8.86949953956614,330,82
working_memory,1,4,R1,Anisotropy only,FP,0.31655298654292535,10.587709541268483,8.088440002793867,330,82
working_memory,1,4,R1,Anisotropy only,fused,0.3300161201808446,10.326050363231538,8.029238378923187,330,82
working_memory,1,4,R1,Anisotropy only,equal_weight,0.3112229436415668,10.38333899525736,8.136718993073824,330,82
working_memory,2,0,R1,Anisotropy only,FC,0.33633522058744836,12.801379231240663,10.585895526824556,329,83
working_memory,2,0,R1,Anisotropy only,SC,0.14680313951390953,12.773319090568899,10.7992868901525,329,83
working_memory,2,0,R1,Anisotropy only,FP,0.33869906639818514,12.714566330363143,10.510918674031881,329,83
working_memory,2,0,R1,Anisotropy only,fused,0.3449048637888086,12.263145134569982,10.035475092160125,329,83
working_memory,2,0,R1,Anisotropy only,equal_weight,0.33865577038867334,11.826231052012451,9.63149533416433,329,83
working_memory,2,1,R1,Anisotropy only,FC,0.36602557910438005,11.46037854755019,9.36400566789761,329,83
working_memory,2,1,R1,Anisotropy only,SC,0.19298499084545145,11.47370910974906,9.329511076590814,329,83
working_memory,2,1,R1,Anisotropy only,FP,0.38618555330142745,10.397958563217351,8.388473434827112,329,83
working_memory,2,1,R1,Anisotropy only,fused,0.40030037107749755,10.18274215824885,8.332627196425785,329,83
working_memory,2,1,R1,Anisotropy only,equal_weight,0.3734091115870262,10.27659185160399,8.573384541528643,329,83
working_memory,2,2,R1,Anisotropy only,FC,0.26177983450531245,13.097718345761852,10.185070601357069,330,82
working_memory,2,2,R1,Anisotropy only,SC,0.13045294930776022,12.15196265514668,9.602792313882993,330,82
working_memory,2,2,R1,Anisotropy only,FP,0.25185248648797914,11.906655711671183,9.207853944511715,330,82
working_memory,2,2,R1,Anisotropy only,fused,0.26545960950683706,11.48766970606976,8.89006252335193,330,82
working_memory,2,2,R1,Anisotropy only,equal_weight,0.26080963062383455,11.294227143143738,8.87890222548591,330,82
working_memory,2,3,R1,Anisotropy only,FC,0.27429204345693337,12.110199729884673,9.853876113749502,330,82
working_memory,2,3,R1,Anisotropy only,SC,0.2602030814016132,11.237849169200711,9.556014525580801,330,82
working_memory,2,3,R1,Anisotropy only,FP,0.2970317940536794,10.955796538068832,9.41053024719191,330,82
working_memory,2,3,R1,Anisotropy only,fused,0.337483991431841,10.85130253313526,9.346934876075789,330,82
working_memory,2,3,R1,Anisotropy only,equal_weight,0.33592971591803916,10.846321943080163,9.35627417116393,330,82
working_memory,2,4,R1,Anisotropy only,FC,0.2328051661020903,12.06732174960654,9.827188706921913,330,82
working_memory,2,4,R1,Anisotropy only,SC,0.03266357714682908,12.19528734184252,9.502382390788533,330,82
working_memory,2,4,R1,Anisotropy only,FP,0.25077713696264314,10.956356253948819,9.03909901818011,330,82
working_memory,2,4,R1,Anisotropy only,fused,0.18099290807643906,10.983248210660257,8.756256555214613,330,82
working_memory,2,4,R1,Anisotropy only,equal_weight,0.18099290807643906,10.983248210660257,8.756256555214613,330,82
working_memory,3,0,R1,Anisotropy only,FC,0.16178700074653538,11.44663321248821,9.710457178039363,329,83
working_memory,3,0,R1,Anisotropy only,SC,0.14503629664146206,10.488011964086983,8.51415615263242,329,83
working_memory,3,0,R1,Anisotropy only,FP,0.2343206948344186,10.05432395301862,8.56060797594652,329,83
working_memory,3,0,R1,Anisotropy only,fused,0.23732437586117583,9.72767224970052,8.163142309115377,329,83
working_memory,3,0,R1,Anisotropy only,equal_weight,0.24355624689775285,9.698834670795405,8.176182537807756,329,83
working_memory,3,1,R1,Anisotropy only,FC,0.13672259970906078,13.912617491150696,11.67243746245386,329,83
working_memory,3,1,R1,Anisotropy only,SC,0.14391514556941717,12.973851903833829,10.994247992409905,329,83
working_memory,3,1,R1,Anisotropy only,FP,0.16706819876024925,12.87912103049654,11.091806049692803,329,83
working_memory,3,1,R1,Anisotropy only,fused,0.20484288032724696,12.386177873783252,10.677081278832043,329,83
working_memory,3,1,R1,Anisotropy only,equal_weight,0.20451311050420634,12.373461939630511,10.64858699441712,329,83
working_memory,3,2,R1,Anisotropy only,FC,0.13799033953099718,13.85993567231044,11.398909844445312,330,82
working_memory,3,2,R1,Anisotropy only,SC,0.015187945699944638,13.308977690958285,10.521067213323125,330,82
working_memory,3,2,R1,Anisotropy only,FP,0.15317390417016935,12.565027900353055,9.94677124805132,330,82
working_memory,3,2,R1,Anisotropy only,fused,0.12917870985668561,12.24721546882017,9.539058358942874,330,82
working_memory,3,2,R1,Anisotropy only,equal_weight,0.10687237210662193,12.305910055910989,9.605811234961793,330,82
working_memory,3,3,R1,Anisotropy only,FC,0.49680163168673885,10.441939429255276,8.252199186361286,330,82
working_memory,3,3,R1,Anisotropy only,SC,0.27776944495556943,11.822095568877748,9.642974999338033,330,82
working_memory,3,3,R1,Anisotropy only,FP,0.4756420293458916,10.856475692788186,8.906200239635686,330,82
working_memory,3,3,R1,Anisotropy only,fused,0.4756420293458916,10.856475692788186,8.906200239635686,330,82
working_memory,3,3,R1,Anisotropy only,equal_weight,0.3969718948354033,10.989743147254767,9.089422304647382,330,82
working_memory,3,4,R1,Anisotropy only,FC,0.3647372701336913,12.109710730506002,9.70940420241633,330,82
working_memory,3,4,R1,Anisotropy only,SC,0.059176055671054426,11.885404443432375,9.558159548335377,330,82
working_memory,3,4,R1,Anisotropy only,FP,0.3726135561513262,10.731113902958212,8.317227057339723,330,82
working_memory,3,4,R1,Anisotropy only,fused,0.3857389612600456,10.3255732948168,7.955194563287013,330,82
working_memory,3,4,R1,Anisotropy only,equal_weight,0.3588707831318484,10.42690538446866,8.11585530401924,330,82
working_memory,4,0,R1,Anisotropy only,FC,0.08741895181732796,13.650730164174018,11.260384578581773,329,83
working_memory,4,0,R1,Anisotropy only,SC,0.06017590163721376,12.14189657659608,9.794658826293741,329,83
working_memory,4,0,R1,Anisotropy only,FP,0.17928809863270415,11.482071196155253,9.354839729676462,329,83
working_memory,4,0,R1,Anisotropy only,fused,0.17489450754576033,11.150804063387882,8.961442139752615,329,83
working_memory,4,0,R1,Anisotropy only,equal_weight,0.15374512999920129,11.186560870413752,8.93715577486175,329,83
working_memory,4,1,R1,Anisotropy only,FC,0.20017163492264634,12.944102512208595,10.2410062048859,329,83
working_memory,4,1,R1,Anisotropy only,SC,0.3022740513703532,11.373318075495401,9.331653561245673,329,83
working_memory,4,1,R1,Anisotropy only,FP,0.19957962886102798,11.986993554921346,9.4384271003473,329,83
working_memory,4,1,R1,Anisotropy only,fused,0.2575062645541586,11.459856525451022,9.195748822205042,329,83
working_memory,4,1,R1,Anisotropy only,equal_weight,0.3219312312101453,11.0312304048226,9.082356680789335,329,83
working_memory,4,2,R1,Anisotropy only,FC,0.29823865423951523,11.623529268739704,9.553155014586133,330,82
working_memory,4,2,R1,Anisotropy only,SC,-0.03897620629042424,12.327692914961588,10.282657331172627,330,82
working_memory,4,2,R1,Anisotropy only,FP,0.20559152257313512,10.694132902009494,8.802371718223121,330,82
working_memory,4,2,R1,Anisotropy only,fused,0.1758332240535776,10.756697111044419,8.897436090191789,330,82
working_memory,4,2,R1,Anisotropy only,equal_weight,0.058867594664189865,11.168647410467335,9.31650633304735,330,82
working_memory,4,3,R1,Anisotropy only,FC,0.17682921462162637,13.241110276168705,10.74512490760744,330,82
working_memory,4,3,R1,Anisotropy only,SC,0.15607906424959012,12.696101793570184,10.089735773794311,330,82
working_memory,4,3,R1,Anisotropy only,FP,0.22925610316740794,12.19329541216699,9.973653040700462,330,82
working_memory,4,3,R1,Anisotropy only,fused,0.25569590725184316,11.888491834359987,9.700318922050009,330,82
working_memory,4,3,R1,Anisotropy only,equal_weight,0.25149355931351036,11.904868519084717,9.616726423321753,330,82
working_memory,4,4,R1,Anisotropy only,FC,0.36816521268257374,11.385884428616848,9.281915392588974,330,82
working_memory,4,4,R1,Anisotropy only,SC,0.11436543989085651,12.35789757283086,10.127954306739062,330,82
working_memory,4,4,R1,Anisotropy only,FP,0.42077512525018623,10.704899151628235,8.825316625862857,330,82
working_memory,4,4,R1,Anisotropy only,fused,0.43699702587334305,10.6009859559369,8.693071224118048,330,82
working_memory,4,4,R1,Anisotropy only,equal_weight,0.3742808652020099,10.867500521066697,8.906154430240319,330,82
working_memory,5,0,R1,Anisotropy only,FC,0.2275645719385427,12.8680164152553,9.58151541790263,329,83
working_memory,5,0,R1,Anisotropy only,SC,-0.14917927631050604,14.128116025100887,11.296471306456501,329,83
working_memory,5,0,R1,Anisotropy only,FP,0.26557822859801095,11.853777843669018,9.068890642683662,329,83
working_memory,5,0,R1,Anisotropy only,fused,0.1002181326277587,12.392287435612078,9.778400637195514,329,83
working_memory,5,0,R1,Anisotropy only,equal_weight,0.07426098062410855,12.505465067603579,9.878466329449891,329,83
working_memory,5,1,R1,Anisotropy only,FC,0.25978687513640664,12.6013194059408,10.412730486817845,329,83
working_memory,5,1,R1,Anisotropy only,SC,0.03171382666493764,12.99924580390622,10.794201744518215,329,83
working_memory,5,1,R1,Anisotropy only,FP,0.3144892199577056,11.598697105125522,9.486239353729623,329,83
working_memory,5,1,R1,Anisotropy only,fused,0.25884253526798545,11.72544733641312,9.699436345535563,329,83
working_memory,5,1,R1,Anisotropy only,equal_weight,0.2271041906468756,11.852433541096008,9.855792768220624,329,83
working_memory,5,2,R1,Anisotropy only,FC,0.08523015635513881,13.926937024991219,10.987684324370829,330,82
working_memory,5,2,R1,Anisotropy only,SC,0.12305426550718643,11.162286627407068,8.817015979388744,330,82
working_memory,5,2,R1,Anisotropy only,FP,0.08663039411497771,13.802531172134104,10.875315894699021,330,82
working_memory,5,2,R1,Anisotropy only,fused,0.11401801947066104,11.903847309009484,9.49079574087219,330,82
working_memory,5,2,R1,Anisotropy only,equal_weight,0.12749727865831906,11.369653276796361,9.121709055209788,330,82
working_memory,5,3,R1,Anisotropy only,FC,0.38226567496803676,11.810345591704372,9.856142449547553,330,82
working_memory,5,3,R1,Anisotropy only,SC,0.04861221583860488,13.030209025479596,10.671688155503338,330,82
working_memory,5,3,R1,Anisotropy only,FP,0.38665213012905303,10.87101527389644,8.950859935006612,330,82
working_memory,5,3,R1,Anisotropy only,fused,0.26046211172376427,11.369105698814476,9.254261656987532,330,82
working_memory,5,3,R1,Anisotropy only,equal_weight,0.2828726375853008,11.247283356888106,9.16157958781081,330,82
working_memory,5,4,R1,Anisotropy only,FC,0.1658775144567571,12.5939183374014,10.51598770804133,330,82
working_memory,5,4,R1,Anisotropy only,SC,0.2290078258362625,11.633606189663553,9.33402415831521,330,82
working_memory,5,4,R1,Anisotropy only,FP,0.2123222285401369,11.454053853990033,9.478109852906138,330,82
working_memory,5,4,R1,Anisotropy only,fused,0.23535480644553014,11.209387794591267,9.295859368830302,330,82
working_memory,5,4,R1,Anisotropy only,equal_weight,0.29469306434941867,10.803418490710234,9.020955870897096,330,82
working_memory,6,0,R1,Anisotropy only,FC,0.27060377374621086,12.308192511086066,9.97685810496089,329,83
working_memory,6,0,R1,Anisotropy only,SC,0.15174256143125162,12.105997416769096,10.110971469652778,329,83
working_memory,6,0,R1,Anisotropy only,FP,0.22695504398063143,11.846852744822916,9.720967702253054,329,83
working_memory,6,0,R1,Anisotropy only,fused,0.23838161570890537,11.630400757162871,9.56878669351698,329,83
working_memory,6,0,R1,Anisotropy only,equal_weight,0.24050510148826323,11.474396272746317,9.467055347705738,329,83
working_memory,6,1,R1,Anisotropy only,FC,0.1572188636916686,12.61208655992124,10.17418658988994,329,83
working_memory,6,1,R1,Anisotropy only,SC,0.20921801059805267,10.894235367416083,8.654438992415573,329,83
working_memory,6,1,R1,Anisotropy only,FP,0.18400035093838837,11.159717890055479,9.078261910815106,329,83
