edge_index,roi_i_0based,roi_j_0based,roi_i_1based,roi_j_1based,mean_signed_coef,mean_abs_coef,median_abs_coef,rank_mean_abs,roi_i_name,roi_j_name,top10_frequency,top20_frequency,top50_frequency,sign_consistency
1746,16,43,17,44,0.01859781695704995,0.01859781695704995,0.01859781695704995,4247,Rolandic_Oper_L,Calcarine_R,0.0,0.0,0.0,1.0
4119,44,50,45,51,0.01857695835763725,0.01857695835763725,0.01857695835763725,4248,Cuneus_L,Occipital_Mid_L,0.0,0.0,0.0,1.0
4956,56,113,57,114,0.018560531228886807,0.018560531228886807,0.018560531228886807,4249,Postcentral_L,Vermis_8,0.0,0.0,0.0,1.0
3235,32,84,33,85,-0.018541703479095645,0.018541703479095645,0.018541703479095645,4250,Cingulum_Mid_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
6024,79,100,80,101,-0.018529023515631037,0.018529023515631037,0.018529023515631037,4251,Heschl_R,Cerebelum_7b_L,0.0,0.0,0.0,1.0
153,1,40,2,41,-0.018515362651413604,0.018515362651413604,0.018515362651413604,4252,Precentral_R,Amygdala_L,0.0,0.0,0.0,1.0
1726,16,23,17,24,-0.018486248699196108,0.018486248699196108,0.018486248699196108,4253,Rolandic_Oper_L,Frontal_Sup_Medial_R,0.0,0.0,0.0,1.0
6353,90,99,91,100,0.018477902890529578,0.018477902890529578,0.018477902890529578,4254,Cerebelum_Crus1_L,Cerebelum_6_R,0.0,0.0,0.0,1.0
45,0,46,1,47,-0.018453855016381637,0.018453855016381637,0.018453855016381637,4255,Precentral_L,Lingual_L,0.0,0.0,0.0,1.0
3961,41,108,42,109,0.01844420530317609,0.01844420530317609,0.01844420530317609,4256,Amygdala_R,Vermis_1_2,0.0,0.0,0.0,1.0
2414,23,46,24,47,-0.018438704370785448,0.018438704370785448,0.018438704370785448,4257,Frontal_Sup_Medial_R,Lingual_L,0.0,0.0,0.0,1.0
3702,38,74,39,75,-0.018424310756869573,0.018424310756869573,0.018424310756869573,4258,ParaHippocampal_L,Pallidum_L,0.0,0.0,0.0,1.0
4799,54,75,55,76,0.01841842396206391,0.01841842396206391,0.01841842396206391,4259,Fusiform_L,Pallidum_R,0.0,0.0,0.0,1.0
6218,85,99,86,100,0.018414711160186118,0.018414711160186118,0.018414711160186118,4260,Temporal_Mid_R,Cerebelum_6_R,0.0,0.0,0.0,1.0
2682,26,44,27,45,-0.01833803265305062,0.01833803265305062,0.01833803265305062,4261,Rectus_L,Cuneus_L,0.0,0.0,0.0,1.0
6243,86,95,87,96,-0.018313089459166508,0.018313089459166508,0.018313089459166508,4262,Temporal_Pole_Mid_L,Cerebelum_3_R,0.0,0.0,0.0,1.0
1787,16,84,17,85,-0.018311366985232693,0.018311366985232693,0.018311366985232693,4263,Rolandic_Oper_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
134,1,21,2,22,-0.01825146707531311,0.01825146707531311,0.01825146707531311,4264,Precentral_R,Olfactory_R,0.0,0.0,0.0,1.0
207,1,94,2,95,-0.01822744353608101,0.01822744353608101,0.01822744353608101,4265,Precentral_R,Cerebelum_3_L,0.0,0.0,0.0,1.0
2266,21,83,22,84,-0.01821887396475323,0.01821887396475323,0.01821887396475323,4266,Olfactory_R,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
5362,64,83,65,84,0.018202689317128484,0.018202689317128484,0.018202689317128484,4267,Angular_L,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
1623,15,19,16,20,0.018175879457446205,0.018175879457446205,0.018175879457446205,4268,Frontal_Inf_Orb_R,Supp_Motor_Area_R,0.0,0.0,0.0,1.0
1824,17,23,18,24,-0.018141733494461052,0.018141733494461052,0.018141733494461052,4269,Rolandic_Oper_R,Frontal_Sup_Medial_R,0.0,0.0,0.0,1.0
3922,41,69,42,70,-0.018138975759467706,0.018138975759467706,0.018138975759467706,4270,Amygdala_R,Paracentral_Lobule_R,0.0,0.0,0.0,1.0
2869,28,56,29,57,-0.0181283118739594,0.0181283118739594,0.0181283118739594,4271,Insula_L,Postcentral_L,0.0,0.0,0.0,1.0
6088,81,95,82,96,0.01811160448138481,0.01811160448138481,0.01811160448138481,4272,Temporal_Sup_R,Cerebelum_3_R,0.0,0.0,0.0,1.0
6044,80,85,81,86,0.018106207335730477,0.018106207335730477,0.018106207335730477,4273,Temporal_Sup_L,Temporal_Mid_R,0.0,0.0,0.0,1.0
4900,56,57,57,58,0.01810111571548011,0.01810111571548011,0.01810111571548011,4274,Postcentral_L,Postcentral_R,0.0,0.0,0.0,1.0
3753,39,49,40,50,0.018075995943918583,0.018075995943918583,0.018075995943918583,4275,ParaHippocampal_R,Occipital_Sup_R,0.0,0.0,0.0,1.0
1880,17,79,18,80,0.01806454498562706,0.01806454498562706,0.01806454498562706,4276,Rolandic_Oper_R,Heschl_R,0.0,0.0,0.0,1.0
5508,67,82,68,83,-0.018048179942359806,0.018048179942359806,0.018048179942359806,4277,Precuneus_R,Temporal_Pole_Sup_L,0.0,0.0,0.0,1.0
6338,89,109,90,110,0.01802574285559077,0.01802574285559077,0.01802574285559077,4278,Temporal_Inf_R,Vermis_3,0.0,0.0,0.0,1.0
3750,39,46,40,47,-0.01801287517661553,0.01801287517661553,0.01801287517661553,4279,ParaHippocampal_R,Lingual_L,0.0,0.0,0.0,1.0
6333,89,104,90,105,0.017995484608491,0.017995484608491,0.017995484608491,4280,Temporal_Inf_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
4168,44,99,45,100,0.017995158046984157,0.017995158046984157,0.017995158046984157,4281,Cuneus_L,Cerebelum_6_R,0.0,0.0,0.0,1.0
4061,43,63,44,64,0.017966616554842663,0.017966616554842663,0.017966616554842663,4282,Calcarine_R,SupraMarginal_R,0.0,0.0,0.0,1.0
1725,16,22,17,23,-0.017959748529842723,0.017959748529842723,0.017959748529842723,4283,Rolandic_Oper_L,Frontal_Sup_Medial_L,0.0,0.0,0.0,1.0
2193,20,104,21,105,-0.017925923398215114,0.017925923398215114,0.017925923398215114,4284,Olfactory_L,Cerebelum_9_L,0.0,0.0,0.0,1.0
4574,50,100,51,101,0.01792463458828764,0.01792463458828764,0.01792463458828764,4285,Occipital_Mid_L,Cerebelum_7b_L,0.0,0.0,0.0,1.0
3662,37,111,38,112,-0.017900822434037802,0.017900822434037802,0.017900822434037802,4286,Hippocampus_R,Vermis_6,0.0,0.0,0.0,1.0
2384,22,108,23,109,-0.01788303705607861,0.01788303705607861,0.01788303705607861,4287,Frontal_Sup_Medial_L,Vermis_1_2,0.0,0.0,0.0,1.0
1010,9,21,10,22,-0.01785797728474098,0.01785797728474098,0.01785797728474098,4288,Frontal_Mid_Orb_R,Olfactory_R,0.0,0.0,0.0,1.0
2255,21,72,22,73,0.017852774026958392,0.017852774026958392,0.017852774026958392,4289,Olfactory_R,Putamen_L,0.0,0.0,0.0,1.0
936,8,53,9,54,0.017842306685222877,0.017842306685222877,0.017842306685222877,4290,Frontal_Mid_Orb_L,Occipital_Inf_R,0.0,0.0,0.0,1.0
6343,89,114,90,115,-0.01779323901651517,0.01779323901651517,0.01779323901651517,4291,Temporal_Inf_R,Vermis_9,0.0,0.0,0.0,1.0
3344,33,111,34,112,0.017746698485145932,0.017746698485145932,0.017746698485145932,4292,Cingulum_Mid_R,Vermis_6,0.0,0.0,0.0,1.0
5536,67,110,68,111,0.017720596815807205,0.017720596815807205,0.017720596815807205,4293,Precuneus_R,Vermis_4_5,0.0,0.0,0.0,1.0
629,5,70,6,71,-0.01771653094411657,0.01771653094411657,0.01771653094411657,4294,Frontal_Sup_Orb_R,Caudate_L,0.0,0.0,0.0,1.0
1043,9,54,10,55,-0.017705883586142265,0.017705883586142265,0.017705883586142265,4295,Frontal_Mid_Orb_R,Fusiform_L,0.0,0.0,0.0,1.0
2639,25,90,26,91,0.01769205270770498,0.01769205270770498,0.01769205270770498,4296,Frontal_Med_Orb_R,Cerebelum_Crus1_L,0.0,0.0,0.0,1.0
6590,102,114,103,115,0.017689481098974166,0.017689481098974166,0.017689481098974166,4297,Cerebelum_8_L,Vermis_9,0.0,0.0,0.0,1.0
3741,38,113,39,114,0.01768221491315581,0.01768221491315581,0.01768221491315581,4298,ParaHippocampal_L,Vermis_8,0.0,0.0,0.0,1.0
5295,63,67,64,68,-0.01766354102685456,0.01766354102685456,0.01766354102685456,4299,SupraMarginal_R,Precuneus_R,0.0,0.0,0.0,1.0
2195,20,106,21,107,0.017642314551980585,0.017642314551980585,0.017642314551980585,4300,Olfactory_L,Cerebelum_10_L,0.0,0.0,0.0,1.0
4291,46,83,47,84,0.017640571284200296,0.017640571284200296,0.017640571284200296,4301,Lingual_L,Temporal_Pole_Sup_R,0.0,0.0,0.0,1.0
6262,86,114,87,115,0.017626559974394107,0.017626559974394107,0.017626559974394107,4302,Temporal_Pole_Mid_L,Vermis_9,0.0,0.0,0.0,1.0
3011,29,112,30,113,-0.017611734559576785,0.017611734559576785,0.017611734559576785,4303,Insula_R,Vermis_7,0.0,0.0,0.0,1.0
5797,73,104,74,105,-0.017604163258647366,0.017604163258647366,0.017604163258647366,4304,Putamen_R,Cerebelum_9_L,0.0,0.0,0.0,1.0
3198,32,47,33,48,0.01759148970442939,0.01759148970442939,0.01759148970442939,4305,Cingulum_Mid_L,Lingual_R,0.0,0.0,0.0,1.0
131,1,18,2,19,-0.017587061502576738,0.017587061502576738,0.017587061502576738,4306,Precentral_R,Supp_Motor_Area_L,0.0,0.0,0.0,1.0
6530,98,112,99,113,-0.017566476042795806,0.017566476042795806,0.017566476042795806,4307,Cerebelum_6_L,Vermis_7,0.0,0.0,0.0,1.0
5487,66,109,67,110,0.017556854682900972,0.017556854682900972,0.017556854682900972,4308,Precuneus_L,Vermis_3,0.0,0.0,0.0,1.0
4264,46,56,47,57,-0.017536959766852905,0.017536959766852905,0.017536959766852905,4309,Lingual_L,Postcentral_L,0.0,0.0,0.0,1.0
3856,40,77,41,78,0.017536301064759497,0.017536301064759497,0.017536301064759497,4310,Amygdala_L,Thalamus_R,0.0,0.0,0.0,1.0
6647,108,114,109,115,0.017509469197367924,0.017509469197367924,0.017509469197367924,4311,Vermis_1_2,Vermis_9,0.0,0.0,0.0,1.0
2221,21,38,22,39,-0.017437660478708917,0.017437660478708917,0.017437660478708917,4312,Olfactory_R,ParaHippocampal_L,0.0,0.0,0.0,1.0
4343,47,67,48,68,-0.01743089254797751,0.01743089254797751,0.01743089254797751,4313,Lingual_R,Precuneus_R,0.0,0.0,0.0,1.0
4052,43,54,44,55,-0.017380967232689417,0.017380967232689417,0.017380967232689417,4314,Calcarine_R,Fusiform_L,0.0,0.0,0.0,1.0
5002,57,101,58,102,-0.017373866072659984,0.017373866072659984,0.017373866072659984,4315,Postcentral_R,Cerebelum_7b_R,0.0,0.0,0.0,1.0
2588,25,39,26,40,0.017367354156175813,0.017367354156175813,0.017367354156175813,4316,Frontal_Med_Orb_R,ParaHippocampal_R,0.0,0.0,0.0,1.0
2171,20,82,21,83,-0.01733307409315426,0.01733307409315426,0.01733307409315426,4317,Olfactory_L,Temporal_Pole_Sup_L,0.0,0.0,0.0,1.0
3785,39,81,40,82,0.017298086108405164,0.017298086108405164,0.017298086108405164,4318,ParaHippocampal_R,Temporal_Sup_R,0.0,0.0,0.0,1.0
3830,40,51,41,52,-0.017289878731038252,0.017289878731038252,0.017289878731038252,4319,Amygdala_L,Occipital_Mid_R,0.0,0.0,0.0,1.0
2394,23,26,24,27,0.01728111973516409,0.01728111973516409,0.01728111973516409,4320,Frontal_Sup_Medial_R,Rectus_L,0.0,0.0,0.0,1.0
1658,15,54,16,55,0.017276700621608135,0.017276700621608135,0.017276700621608135,4321,Frontal_Inf_Orb_R,Fusiform_L,0.0,0.0,0.0,1.0
3908,41,55,42,56,-0.01727461564929825,0.01727461564929825,0.01727461564929825,4322,Amygdala_R,Fusiform_R,0.0,0.0,0.0,1.0
6335,89,106,90,107,0.017191950980049647,0.017191950980049647,0.017191950980049647,4323,Temporal_Inf_R,Cerebelum_10_L,0.0,0.0,0.0,1.0
4019,42,93,43,94,0.017186900071472763,0.017186900071472763,0.017186900071472763,4324,Calcarine_L,Cerebelum_Crus2_R,0.0,0.0,0.0,1.0
93,0,94,1,95,-0.017141295332053635,0.017141295332053635,0.017141295332053635,4325,Precentral_L,Cerebelum_3_L,0.0,0.0,0.0,1.0
5760,72,109,73,110,0.0171333663399215,0.0171333663399215,0.0171333663399215,4326,Putamen_L,Vermis_3,0.0,0.0,0.0,1.0
4976,57,75,58,76,-0.017123330500960238,0.017123330500960238,0.017123330500960238,4327,Postcentral_R,Pallidum_R,0.0,0.0,0.0,1.0
97,0,98,1,99,-0.017097693111212706,0.017097693111212706,0.017097693111212706,4328,Precentral_L,Cerebelum_6_L,0.0,0.0,0.0,1.0
4217,45,78,46,79,-0.01709039900590557,0.01709039900590557,0.01709039900590557,4329,Cuneus_R,Heschl_L,0.0,0.0,0.0,1.0
1810,16,107,17,108,0.017073184399077138,0.017073184399077138,0.017073184399077138,4330,Rolandic_Oper_L,Cerebelum_10_R,0.0,0.0,0.0,1.0
4073,43,75,44,76,-0.017066938014352124,0.017066938014352124,0.017066938014352124,4331,Calcarine_R,Pallidum_R,0.0,0.0,0.0,1.0
84,0,85,1,86,0.0170526830502557,0.0170526830502557,0.0170526830502557,4332,Precentral_L,Temporal_Mid_R,0.0,0.0,0.0,1.0
4709,52,108,53,109,-0.01702751519244964,0.01702751519244964,0.01702751519244964,4333,Occipital_Inf_L,Vermis_1_2,0.0,0.0,0.0,1.0
4250,45,111,46,112,0.017025260907535162,0.017025260907535162,0.017025260907535162,4334,Cuneus_R,Vermis_6,0.0,0.0,0.0,1.0
4004,42,78,43,79,-0.01702463805907338,0.01702463805907338,0.01702463805907338,4335,Calcarine_L,Heschl_L,0.0,0.0,0.0,1.0
4098,43,100,44,101,-0.017015098826488034,0.017015098826488034,0.017015098826488034,4336,Calcarine_R,Cerebelum_7b_L,0.0,0.0,0.0,1.0
4457,48,114,49,115,0.017009189091152944,0.017009189091152944,0.017009189091152944,4337,Occipital_Sup_L,Vermis_9,0.0,0.0,0.0,1.0
1811,16,108,17,109,0.016969210275421483,0.016969210275421483,0.016969210275421483,4338,Rolandic_Oper_L,Vermis_1_2,0.0,0.0,0.0,1.0
4450,48,107,49,108,-0.016933811868459936,0.016933811868459936,0.016933811868459936,4339,Occipital_Sup_L,Cerebelum_10_R,0.0,0.0,0.0,1.0
6666,112,115,113,116,0.01693344387019707,0.01693344387019707,0.01693344387019707,4340,Vermis_7,Vermis_10,0.0,0.0,0.0,1.0
2194,20,105,21,106,0.016912333220264707,0.016912333220264707,0.016912333220264707,4341,Olfactory_L,Cerebelum_9_R,0.0,0.0,0.0,1.0
576,5,17,6,18,0.016906211199850238,0.016906211199850238,0.016906211199850238,4342,Frontal_Sup_Orb_R,Rolandic_Oper_R,0.0,0.0,0.0,1.0
4139,44,70,45,71,0.016901800558755866,0.016901800558755866,0.016901800558755866,4343,Cuneus_L,Caudate_L,0.0,0.0,0.0,1.0
151,1,38,2,39,0.016897292841213538,0.016897292841213538,0.016897292841213538,4344,Precentral_R,ParaHippocampal_L,0.0,0.0,0.0,1.0
4777,53,114,54,115,-0.01687006653737345,0.01687006653737345,0.01687006653737345,4345,Occipital_Inf_R,Vermis_9,0.0,0.0,0.0,1.0
1618,14,114,15,115,0.01684670102553466,0.01684670102553466,0.01684670102553466,4346,Frontal_Inf_Orb_L,Vermis_9,0.0,0.0,0.0,1.0
4389,47,113,48,114,-0.016845343035882723,0.016845343035882723,0.016845343035882723,4347,Lingual_R,Vermis_8,0.0,0.0,0.0,1.0
4164,44,95,45,96,-0.01680111546003089,0.01680111546003089,0.01680111546003089,4348,Cuneus_L,Cerebelum_3_R,0.0,0.0,0.0,1.0
5892,76,79,77,80,0.016787871767645342,0.016787871767645342,0.016787871767645342,4349,Thalamus_L,Heschl_R,0.0,0.0,0.0,1.0
1315,12,14,13,15,0.016786015242780176,0.016786015242780176,0.016786015242780176,4350,Frontal_Inf_Tri_L,Frontal_Inf_Orb_L,0.0,0.0,0.0,1.0
6358,90,104,91,105,-0.01678587181548714,0.01678587181548714,0.01678587181548714,4351,Cerebelum_Crus1_L,Cerebelum_9_L,0.0,0.0,0.0,1.0
3768,39,64,40,65,-0.01676350440977387,0.01676350440977387,0.01676350440977387,4352,ParaHippocampal_R,Angular_L,0.0,0.0,0.0,1.0
4778,53,115,54,116,-0.0167523243517039,0.0167523243517039,0.0167523243517039,4353,Occipital_Inf_R,Vermis_10,0.0,0.0,0.0,1.0
2326,22,50,23,51,0.01674967595152675,0.01674967595152675,0.01674967595152675,4354,Frontal_Sup_Medial_L,Occipital_Mid_L,0.0,0.0,0.0,1.0
3516,36,43,37,44,-0.016730994883085767,0.016730994883085767,0.016730994883085767,4355,Hippocampus_L,Calcarine_R,0.0,0.0,0.0,1.0
1049,9,60,10,61,-0.01671437756408041,0.01671437756408041,0.01671437756408041,4356,Frontal_Mid_Orb_R,Parietal_Inf_L,0.0,0.0,0.0,1.0
1873,17,72,18,73,-0.016705198295481873,0.016705198295481873,0.016705198295481873,4357,Rolandic_Oper_R,Putamen_L,0.0,0.0,0.0,1.0
46,0,47,1,48,0.016697549111529125,0.016697549111529125,0.016697549111529125,4358,Precentral_L,Lingual_R,0.0,0.0,0.0,1.0
4038,42,112,43,113,-0.016684376981599844,0.016684376981599844,0.016684376981599844,4359,Calcarine_L,Vermis_7,0.0,0.0,0.0,1.0
5959,77,108,78,109,0.016675454757625326,0.016675454757625326,0.016675454757625326,4360,Thalamus_R,Vermis_1_2,0.0,0.0,0.0,1.0
3861,40,82,41,83,0.016668716547280443,0.016668716547280443,0.016668716547280443,4361,Amygdala_L,Temporal_Pole_Sup_L,0.0,0.0,0.0,1.0
2764,27,38,28,39,-0.0166522709710585,0.0166522709710585,0.0166522709710585,4362,Rectus_R,ParaHippocampal_L,0.0,0.0,0.0,1.0
1660,15,56,16,57,0.016640819237120404,0.016640819237120404,0.016640819237120404,4363,Frontal_Inf_Orb_R,Postcentral_L,0.0,0.0,0.0,1.0
6036,79,112,80,113,-0.01663946831216035,0.01663946831216035,0.01663946831216035,4364,Heschl_R,Vermis_7,0.0,0.0,0.0,1.0
3898,41,45,42,46,-0.016625281554799226,0.016625281554799226,0.016625281554799226,4365,Amygdala_R,Cuneus_R,0.0,0.0,0.0,1.0
6267,87,91,88,92,0.01662519844504304,0.01662519844504304,0.01662519844504304,4366,Temporal_Pole_Mid_R,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
2029,19,35,20,36,0.016596324949297612,0.016596324949297612,0.016596324949297612,4367,Supp_Motor_Area_R,Cingulum_Post_R,0.0,0.0,0.0,1.0
2181,20,92,21,93,0.016589298501800007,0.016589298501800007,0.016589298501800007,4368,Olfactory_L,Cerebelum_Crus2_L,0.0,0.0,0.0,1.0
4839,54,115,55,116,-0.01656651921998851,0.01656651921998851,0.01656651921998851,4369,Fusiform_L,Vermis_10,0.0,0.0,0.0,1.0
4256,46,48,47,49,0.01655573070815438,0.01655573070815438,0.01655573070815438,4370,Lingual_L,Occipital_Sup_L,0.0,0.0,0.0,1.0
3863,40,84,41,85,-0.016554582840336857,0.016554582840336857,0.016554582840336857,4371,Amygdala_L,Temporal_Mid_L,0.0,0.0,0.0,1.0
4365,47,89,48,90,-0.016527452267636702,0.016527452267636702,0.016527452267636702,4372,Lingual_R,Temporal_Inf_R,0.0,0.0,0.0,1.0
2157,20,68,21,69,-0.01652194532583802,0.01652194532583802,0.01652194532583802,4373,Olfactory_L,Paracentral_Lobule_L,0.0,0.0,0.0,1.0
4438,48,95,49,96,0.016519767216485907,0.016519767216485907,0.016519767216485907,4374,Occipital_Sup_L,Cerebelum_3_R,0.0,0.0,0.0,1.0
4766,53,103,54,104,-0.01651429460620944,0.01651429460620944,0.01651429460620944,4375,Occipital_Inf_R,Cerebelum_8_R,0.0,0.0,0.0,1.0
2156,20,67,21,68,0.01651383068090029,0.01651383068090029,0.01651383068090029,4376,Olfactory_L,Precuneus_R,0.0,0.0,0.0,1.0
909,8,26,9,27,0.01650785699929138,0.01650785699929138,0.01650785699929138,4377,Frontal_Mid_Orb_L,Rectus_L,0.0,0.0,0.0,1.0
4585,50,111,51,112,-0.01645465033530174,0.01645465033530174,0.01645465033530174,4378,Occipital_Mid_L,Vermis_6,0.0,0.0,0.0,1.0
6474,95,110,96,111,0.01644484517455314,0.01644484517455314,0.01644484517455314,4379,Cerebelum_3_R,Vermis_4_5,0.0,0.0,0.0,1.0
4955,56,112,57,113,0.016416713725002714,0.016416713725002714,0.016416713725002714,4380,Postcentral_L,Vermis_7,0.0,0.0,0.0,1.0
4544,50,70,51,71,-0.01641046145068201,0.01641046145068201,0.01641046145068201,4381,Occipital_Mid_L,Caudate_L,0.0,0.0,0.0,1.0
601,5,42,6,43,0.016390174514351367,0.016390174514351367,0.016390174514351367,4382,Frontal_Sup_Orb_R,Calcarine_L,0.0,0.0,0.0,1.0
3055,30,71,31,72,0.016384368250942666,0.016384368250942666,0.016384368250942666,4383,Cingulum_Ant_L,Caudate_R,0.0,0.0,0.0,1.0
4192,45,53,46,54,-0.016382767775157916,0.016382767775157916,0.016382767775157916,4384,Cuneus_R,Occipital_Inf_R,0.0,0.0,0.0,1.0
6662,111,114,112,115,-0.01635721548332484,0.01635721548332484,0.01635721548332484,4385,Vermis_6,Vermis_9,0.0,0.0,0.0,1.0
2322,22,46,23,47,-0.016356238049876213,0.016356238049876213,0.016356238049876213,4386,Frontal_Sup_Medial_L,Lingual_L,0.0,0.0,0.0,1.0
3996,42,70,43,71,0.016339364617144393,0.016339364617144393,0.016339364617144393,4387,Calcarine_L,Caudate_L,0.0,0.0,0.0,1.0
6398,92,97,93,98,0.016337680386812027,0.016337680386812027,0.016337680386812027,4388,Cerebelum_Crus2_L,Cerebelum_4_5_R,0.0,0.0,0.0,1.0
1723,16,20,17,21,0.01630480241164169,0.01630480241164169,0.01630480241164169,4389,Rolandic_Oper_L,Olfactory_L,0.0,0.0,0.0,1.0
4100,43,102,44,103,-0.016291621685743357,0.016291621685743357,0.016291621685743357,4390,Calcarine_R,Cerebelum_8_L,0.0,0.0,0.0,1.0
5761,72,110,73,111,0.016285282538490882,0.016285282538490882,0.016285282538490882,4391,Putamen_L,Vermis_4_5,0.0,0.0,0.0,1.0
2089,19,95,20,96,0.01627459303317814,0.01627459303317814,0.01627459303317814,4392,Supp_Motor_Area_R,Cerebelum_3_R,0.0,0.0,0.0,1.0
4400,48,57,49,58,-0.01626583985279177,0.01626583985279177,0.01626583985279177,4393,Occipital_Sup_L,Postcentral_R,0.0,0.0,0.0,1.0
6312,88,109,89,110,-0.016262320851135353,0.016262320851135353,0.016262320851135353,4394,Temporal_Inf_L,Vermis_3,0.0,0.0,0.0,1.0
5678,70,114,71,115,-0.016256840142305336,0.016256840142305336,0.016256840142305336,4395,Caudate_L,Vermis_9,0.0,0.0,0.0,1.0
2751,26,113,27,114,-0.01624439662542917,0.01624439662542917,0.01624439662542917,4396,Rectus_L,Vermis_8,0.0,0.0,0.0,1.0
3870,40,91,41,92,0.016239529505919857,0.016239529505919857,0.016239529505919857,4397,Amygdala_L,Cerebelum_Crus1_R,0.0,0.0,0.0,1.0
3759,39,55,40,56,-0.016186502640226804,0.016186502640226804,0.016186502640226804,4398,ParaHippocampal_R,Fusiform_R,0.0,0.0,0.0,1.0
104,0,105,1,106,-0.01618477471004274,0.01618477471004274,0.01618477471004274,4399,Precentral_L,Cerebelum_9_R,0.0,0.0,0.0,1.0
3033,30,49,31,50,-0.016133467916216736,0.016133467916216736,0.016133467916216736,4400,Cingulum_Ant_L,Occipital_Sup_R,0.0,0.0,0.0,1.0
1799,16,96,17,97,0.01612162810993923,0.01612162810993923,0.01612162810993923,4401,Rolandic_Oper_L,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
6493,96,110,97,111,0.016119033919064205,0.016119033919064205,0.016119033919064205,4402,Cerebelum_4_5_L,Vermis_4_5,0.0,0.0,0.0,1.0
1020,9,31,10,32,-0.016080439401292255,0.016080439401292255,0.016080439401292255,4403,Frontal_Mid_Orb_R,Cingulum_Ant_R,0.0,0.0,0.0,1.0
3894,40,115,41,116,0.016077421274046686,0.016077421274046686,0.016077421274046686,4404,Amygdala_L,Vermis_10,0.0,0.0,0.0,1.0
6148,83,90,84,91,0.016076551981778434,0.016076551981778434,0.016076551981778434,4405,Temporal_Pole_Sup_R,Cerebelum_Crus1_L,0.0,0.0,0.0,1.0
1247,11,49,12,50,0.01606894766383235,0.01606894766383235,0.01606894766383235,4406,Frontal_Inf_Oper_R,Occipital_Sup_R,0.0,0.0,0.0,1.0
898,8,15,9,16,0.016048668027362434,0.016048668027362434,0.016048668027362434,4407,Frontal_Mid_Orb_L,Frontal_Inf_Orb_R,0.0,0.0,0.0,1.0
4390,47,114,48,115,-0.01603754483273353,0.01603754483273353,0.01603754483273353,4408,Lingual_R,Vermis_9,0.0,0.0,0.0,1.0
3718,38,90,39,91,0.016018400855435298,0.016018400855435298,0.016018400855435298,4409,ParaHippocampal_L,Cerebelum_Crus1_L,0.0,0.0,0.0,1.0
4321,46,113,47,114,0.01600690319056484,0.01600690319056484,0.01600690319056484,4410,Lingual_L,Vermis_8,0.0,0.0,0.0,1.0
6407,92,106,93,107,-0.015997432316834044,0.015997432316834044,0.015997432316834044,4411,Cerebelum_Crus2_L,Cerebelum_10_L,0.0,0.0,0.0,1.0
3949,41,96,42,97,0.015992598218194803,0.015992598218194803,0.015992598218194803,4412,Amygdala_R,Cerebelum_4_5_L,0.0,0.0,0.0,1.0
2376,22,100,23,101,0.015990120701479597,0.015990120701479597,0.015990120701479597,4413,Frontal_Sup_Medial_L,Cerebelum_7b_L,0.0,0.0,0.0,1.0
6332,89,103,90,104,0.015985762430682705,0.015985762430682705,0.015985762430682705,4414,Temporal_Inf_R,Cerebelum_8_R,0.0,0.0,0.0,1.0
2865,28,52,29,53,0.015980434885303086,0.015980434885303086,0.015980434885303086,4415,Insula_L,Occipital_Inf_L,0.0,0.0,0.0,1.0
1306,11,108,12,109,-0.01597016056029413,0.01597016056029413,0.01597016056029413,4416,Frontal_Inf_Oper_R,Vermis_1_2,0.0,0.0,0.0,1.0
4948,56,105,57,106,0.015958748858411215,0.015958748858411215,0.015958748858411215,4417,Postcentral_L,Cerebelum_9_R,0.0,0.0,0.0,1.0
3980,42,54,43,55,-0.015958457360646175,0.015958457360646175,0.015958457360646175,4418,Calcarine_L,Fusiform_L,0.0,0.0,0.0,1.0
3361,34,47,35,48,0.015937041630979313,0.015937041630979313,0.015937041630979313,4419,Cingulum_Post_L,Lingual_R,0.0,0.0,0.0,1.0
3199,32,48,33,49,0.015936633567281745,0.015936633567281745,0.015936633567281745,4420,Cingulum_Mid_L,Occipital_Sup_L,0.0,0.0,0.0,1.0
2115,20,26,21,27,-0.015926363012105114,0.015926363012105114,0.015926363012105114,4421,Olfactory_L,Rectus_L,0.0,0.0,0.0,1.0
1789,16,86,17,87,-0.015899823479425073,0.015899823479425073,0.015899823479425073,4422,Rolandic_Oper_L,Temporal_Pole_Mid_L,0.0,0.0,0.0,1.0
6069,80,110,81,111,-0.015889828054646185,0.015889828054646185,0.015889828054646185,4423,Temporal_Sup_L,Vermis_4_5,0.0,0.0,0.0,1.0
1984,18,86,19,87,0.015877788794425102,0.015877788794425102,0.015877788794425102,4424,Supp_Motor_Area_L,Temporal_Pole_Mid_L,0.0,0.0,0.0,1.0
2818,27,92,28,93,0.015870798573715938,0.015870798573715938,0.015870798573715938,4425,Rectus_R,Cerebelum_Crus2_L,0.0,0.0,0.0,1.0
